fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation detected on surface,fixation x [normalized],fixation y [normalized]
286,1758902701635183360,1758902701730308352,95.125,1.0,0.5540565053621928,0.5075215995311737
287,1758902701930445568,1758902702015558400,85.113,1.0,0.5845479567845663,0.524980386098226
288,1758902702030558208,1758902702110683392,80.125,1.0,0.5787529746691386,0.5236764252185822
289,1758902702140683264,1758902702255808256,115.125,1.0,0.6468320935964584,0.502119779586792
290,1758902702536058368,1758902702716182272,180.124,1.0,0.7334574699401856,0.4911310911178589
291,1758902702946433280,1758902703021433344,75.0,1.0,0.6041408777236938,0.5026077181100845
292,1758902703436932352,1758902703637058304,200.126,1.0,0.5812398552894592,0.4815199375152588
293,1758902703727182592,1758902703832312576,105.13,1.0,0.5836549599965414,0.4366523027420044
294,1758902703957312256,1758902704122557184,165.245,1.0,0.561689829826355,0.4775227189064026
295,1758902704407824384,1758902704487811328,79.987,1.0,0.5561095674832662,0.47453661759694415
296,1758902704517932288,1758902704632932352,115.0,1.0,0.5100520054499308,0.4944527745246887
297,1758902704893182208,1758902704998307072,105.125,1.0,0.38717809319496155,0.48787864049275714
298,1758902705023307008,1758902705138432256,115.125,1.0,0.37465429306030273,0.5142035384972891
299,1758902705193564160,1758902705298557184,104.993,1.0,0.39424798885981244,0.5064622759819031
300,1758902705543807232,1758902705698932224,155.125,1.0,0.31329203248023985,0.49859820008277894
301,1758902705724061184,1758902705864182272,140.12099999999998,1.0,0.2879285365343094,0.5199791193008423
302,1758902705889182464,1758902705984190208,95.008,1.0,0.28760601083437604,0.5031125843524933
303,1758902706004307200,1758902706114307328,110.0,1.0,0.2657070457935333,0.5076572994391123
304,1758902706169442304,1758902706349557248,180.11499999999998,1.0,0.238364315032959,0.49771599769592284
305,1758902706469682176,1758902706579807232,110.125,1.0,0.25304559866587323,0.4790746172269185
306,1758902706599807232,1758902706674932224,75.125,1.0,0.2744502127170563,0.46928730607032776
307,1758902706694932224,1758902706835057152,140.125,1.0,0.2888493239879608,0.46568822860717773
